urgency_mins,late_by_minutes,duration_minutes,distance_km,route_duration_min,num_stops_before,delivery_lat,delivery_lon
119.78613565397356,99.95568202497624,115.56367224634528,12.25378428052774,44.126965386838144,3,28.52490931776572,77.26568772458337
139.2953036810749,99.79835061939887,141.44639932197313,6.215550592805803,13.731213098429958,1,28.65019175842412,77.25010608831658
131.43425984231223,69.64093024449215,128.82476363658594,10.714650610183837,34.76566907093377,3,28.66211344691897,77.13256056677923
148.14541748153488,73.01569382065438,134.30489255844012,7.566656927632862,31.39702923304452,1,28.588496760085373,77.14078005613797
122.30244947798626,89.30766710002294,124.5504328169354,7.536244687403866,34.04058760552328,4,28.679693273988303,77.23127764330859
124.85637371429792,91.14315859405016,124.82072120906147,9.326391449145715,18.599804632530613,0,28.58351685978972,77.13025349902183
101.6555852310573,69.5782414119412,104.95615217956032,4.461906598498628,9.222334560987722,0,28.57978493652829,77.17737188855779
125.82809453284293,74.50551847794645,127.84244940425384,5.059507643767741,20.973154300723145,3,28.65511993073564,77.23384732235736
97.37280149128244,84.39260995183713,96.85954660121652,7.444323489308791,31.7351187189548,4,28.682928800730284,77.20357953332919
133.8964119896467,94.59922104197356,132.2699522227912,9.13341781374298,22.77059567623817,0,28.54499850058739,77.2474825834637
145.5863133073708,89.30319385479893,149.49234430200448,5.170565983187688,15.0724370089954,3,28.66065797766261,77.22026634266719
107.36384202538804,80.71438886890542,106.06255426931916,5.19830059444008,20.929058190723467,1,28.66325147642024,77.20798693246682
110.63497156131238,72.28190855215769,105.16907249639478,1.5821289193298704,12.542625802014344,1,28.61816781443884,77.19617309859917
126.76417870841988,82.81520077681367,130.12312483979915,11.31417599751622,31.311242828045607,2,28.527508412669004,77.13856668047013
117.85751186511284,54.379580153026026,120.08050095814023,8.749232895087538,20.87430995326067,4,28.52963486823456,77.23269250413884
106.2768153998613,64.92541140208158,107.07936318602992,3.6527438321871015,37.60061047518621,5,28.580258086080757,77.21086270375753
112.10458646384328,89.3846100015298,115.80100880152423,8.877272311474506,18.66695546301264,0,28.68699693970725,77.16349192125264
116.1806414106807,69.94161855579566,113.64078442767864,5.037976911147235,8.912482510988125,1,28.59805861706976,77.25449733060643
102.14686758337596,75.84500238752025,102.72462356914636,10.338150480323211,21.64664451643501,0,28.565550304354336,77.1322279380192
118.75194767582516,94.343599404419,114.07582874261188,8.319075574408163,26.780624831417587,3,28.576483018962943,77.14817556130146
131.57772843170426,93.1960876161132,129.94413012358828,10.997309170185773,35.142275218325445,0,28.69090339166048,77.26440589804349
159.21755332061446,80.54606187925607,155.35154416140392,8.327412392491203,30.13409364804377,3,28.63778210669684,77.27508885167786
132.48226864002962,95.3436828429822,128.62010746303926,9.27175513068646,38.27411344557685,4,28.668781321247074,77.15276515564382
113.74281958234614,63.12227436438821,122.23489484904498,7.050271162617776,27.05117560760352,2,28.685119123642835,77.21536888817165
114.90082391985894,99.39587118922644,114.79816880198916,10.255881597904628,45.80946407555464,5,28.66905503543316,77.28043771246728
136.94078360086087,68.92829488331908,140.26172100738398,8.382003670085306,39.20549677701917,5,28.581015003839934,77.13885833496333
101.50515150801913,56.53167487003015,103.37735338550684,5.419600074753692,23.57673124508513,1,28.564326141079118,77.1963090567618
140.1208292644174,109.98103312040335,140.5500339366374,9.889559438092387,33.745054359400555,1,28.670601854511837,77.27488734388086
138.53940904020848,72.93737088802901,143.04344590535862,9.006964328411394,18.55597102229837,1,28.52546880895285,77.21025411275194
106.49778278825536,65.21879985714588,110.63614036171708,5.292178504297027,22.46257843181085,3,28.59969721968073,77.15890309829192
126.26714548816344,57.36005060790167,127.7678897729117,8.531982329677788,19.440994114867348,1,28.54537126833267,77.17960330467746
151.9755720350218,94.98233551053988,151.39126363461068,9.772673930352695,34.38124905788288,4,28.694205316703453,77.17736154727915
144.27346531174302,66.19181987476183,149.71287143054423,4.107893461797788,10.647006312800857,0,28.617466515623946,77.24568782697919
123.24017319055372,92.22559877302562,127.40132893203108,9.38796251828094,26.292361271790146,3,28.589006197308155,77.29382950754908
103.48765926916424,64.19302197245793,99.15114825565078,10.890510558155617,43.98729343416744,5,28.697404534729262,77.1640556382436
98.36060578412096,69.30981716767016,96.55862572754256,4.115380275520035,29.730647434447857,5,28.61417325357916,77.17256399255741
136.1706090300949,101.17913019554976,136.99269399872668,10.253547954931726,38.81358474721953,2,28.5751146084899,77.12605013752176
116.64535791746046,65.17678172092997,119.1112420892801,2.06108334598096,11.377612544798588,2,28.634423643265727,77.20971230897888
149.149503308541,88.09872552044872,151.7171835474304,9.787375827135246,49.463304593385416,5,28.53177548803354,77.16957536414154
123.67566735504889,86.89048747812387,123.99254176208468,10.095930416760591,27.58881159057346,2,28.687872372147083,77.16191901646636
138.36396018798877,65.56476465880914,109.60103253550258,7.581816479706036,17.16949359391671,0,28.54996061760461,77.20677117871206
97.34692679324736,46.49503675232934,101.20269386179125,10.82040486814302,24.93505480011232,0,28.701255082651,77.16198431481111
122.50065406438348,74.54119611732249,121.75795633628488,6.181852361076014,35.08675275122198,5,28.644961294335275,77.25631812822047
133.67662178394988,87.93784457300447,132.5102387353381,6.893813034961291,34.0906203264153,5,28.565633700946737,77.2496001662007
131.87656179691942,78.09835943918756,108.50219401823615,3.791404992666352,15.545989206899652,1,28.589967305086574,77.23376321992971
124.83786539987996,60.21443714244127,128.02144101497646,2.679812712591717,6.077072256719679,0,28.638137963630065,77.21479206773193
137.21162988485682,81.61052977629242,142.33233075463053,9.057529012015848,36.84098035763751,1,28.540817283969112,77.26955169412975
100.3855380032942,70.59135109136824,96.34112088915572,7.6505896095946015,42.10056412164136,4,28.581348984705592,77.1533002760743
131.5893778943251,79.04246801446594,126.94010210639117,10.199914427272072,21.68726927779143,0,28.53075253546067,77.22567665176041
100.77520028078858,87.50878521792268,97.5132708527103,9.984614072303058,51.897021137475335,4,28.645642700188528,77.12198654477119
116.86669326216246,57.42298941148963,116.89459059012128,5.187736976916256,24.714549059114315,2,28.61653663048215,77.15923571767163
137.72579895521957,55.35624445170157,134.90104112836724,7.081123663767886,34.95469243429689,4,28.640221635088068,77.14963639991113
126.19321122718412,66.6488010188352,93.32707667376027,4.398374137812213,21.42015032675276,2,28.64803831595261,77.18897697934284
115.99103715432592,85.43366283443322,115.66048317568398,11.91495679253998,31.93844172232484,1,28.69284672177723,77.14444153202507
129.10927888329007,77.5146122532598,130.38468975233306,8.382839286607625,34.843450028565485,3,28.58531184527022,77.13913616441748
115.41475433925764,52.15677504733556,120.14187624386646,10.909790232349168,37.66281547715094,4,28.690905695158072,77.27641954192745
110.2246242800474,76.51026546938675,121.58493954324156,5.417661259338166,36.19549170835295,5,28.56993485232066,77.23659686952512
128.73126836963934,73.63831073298884,125.67850821270406,6.718734207511935,35.69770546901239,5,28.67089332211611,77.21845570975826
138.1990224823285,82.9605407656608,137.0476785018843,5.355872922702705,28.05902947250288,3,28.61904639247407,77.1624300708401
113.12111975618365,76.31757474066059,110.91860976444646,11.9729282906952,51.617369722510205,3,28.539853425914384,77.28136996845885
104.91902980350834,79.51939861467712,96.62236829319528,8.031425191195698,22.499401076698906,1,28.68619545782562,77.23331881139985
144.67687379905666,91.69472363910054,137.95685115772565,4.815375336345997,38.545256214120265,5,28.58502688638361,77.18198309668662
101.51261098588552,79.9744327167877,104.58178330712222,8.343131610274844,29.979641016096608,2,28.654615291659898,77.28035133835901
115.41920204280297,59.17293566687574,113.56775891214798,9.888834487719206,17.06050284823213,0,28.6835280081027,77.25913644342204
118.1808344656062,83.07685371025207,123.28081263551292,7.950738373816961,23.16694279252389,1,28.638783602224343,77.13477308776183
101.60496685872776,78.10322661382679,113.1591040738396,10.0466566873717,49.21221562227517,5,28.552721878076387,77.28091193477076
117.12204586089592,59.71357258263384,109.57326874475066,10.823633511084871,21.872197924236936,3,28.632905049887608,77.11951573598137
111.662728508952,76.0113863461081,111.29649183614384,8.97831799367915,30.36938105630827,0,28.541691932152062,77.23812300839373
111.90755916902565,81.80642855833005,113.4464680161344,11.672267750707691,29.34535190468512,0,28.52464126414349,77.14745522557286
118.96232591435664,77.97974571592731,121.55843295411157,3.857270265521306,16.151207972467603,2,28.622882888377344,77.2433025792914
107.68182667126275,73.56907049394735,138.66716396910397,6.331695964913163,18.42873198085525,3,28.642223500068194,77.15960024982753
119.4111580568266,95.1271109358408,105.64279256803007,6.923522584381743,29.85766535461725,1,28.652217779239308,77.16160377080178
126.86061912901324,62.71224804638618,96.1139705924502,6.417976973570174,27.53940377898901,2,28.582569261350184,77.25337443308354
146.08753199078302,96.37222957883084,144.77649886526737,7.426631078248772,34.18041948397571,1,28.64082365975333,77.27257987360665
125.7764298730256,108.5938560764952,126.63565469906943,3.1627729690802013,20.24061673063993,4,28.641339333725742,77.22095962591196
132.3139372540975,91.13256937724609,133.07193047533886,8.617104088063346,37.452598577662044,3,28.54067498951779,77.18609710932321
119.0851383249832,80.69884895029486,119.07808113673704,6.791042783965833,37.72607722588674,5,28.571624235407985,77.16253635402036
120.3987325905031,60.683789437573566,123.65408141154742,9.069192653197002,35.517594589837714,3,28.700358748038667,77.18978292786709
115.5953378306256,74.96180482390561,119.98245529961125,8.39308609648184,28.4563892137917,2,28.68444283846844,77.23248797946307
116.57377249181442,54.49226328833194,117.98373768375994,5.837131442542628,25.77025740050288,5,28.667169927462457,77.2095368614776
133.61302441293958,64.17355884852621,133.5304238471603,1.5737546960014093,11.333775985219386,1,28.62773919990368,77.20787413272166
109.21111159962564,66.84339018809766,108.82694905337038,7.212347314429339,13.841505720266628,0,28.55840448761147,77.24929837982934
118.973421060651,68.2858859274249,113.75005048343914,10.735036317890565,34.19064800813826,2,28.574970936171376,77.12291460645748
109.95049985801168,83.24033483656612,113.81863346181622,6.613747238348738,22.47125596765729,3,28.640487191004123,77.1502602866986
146.34453722060684,63.04484026478477,150.6671756165205,12.126459896016913,48.05951537271713,5,28.69365742306414,77.29204051868871
113.51417153782543,88.5469372739737,113.19265498234832,8.584453766592578,36.35804698119834,3,28.688195646852865,77.1853631790474
138.48363682991942,65.9860284453195,136.0036562480134,14.056085605271456,44.49763731601596,0,28.52729628301653,77.28652412200091
103.569650737097,72.0092553139614,105.56624318179644,9.810437573954887,24.987076068430408,1,28.600259281372622,77.29227812872197
121.15438500853558,74.06571453099865,122.5037907830759,12.277464633735988,31.81116184028597,3,28.697728559553973,77.27246550093146
93.8341540666863,54.047721870950106,92.07203971900444,5.043721641352311,13.448401848052672,2,28.577958992149767,77.18823328834439
128.20566427162174,100.95268162565344,121.42526619664336,9.346721525781106,39.078445209783496,1,28.67667260057921,77.176249381437
132.08317813511687,91.83148864801386,128.20341737749231,6.723953132165854,16.812637577024184,1,28.554065994682244,77.21787323463371
107.84080184625972,72.5017431745618,103.42451338955765,10.23895164125607,46.128421839235,3,28.69253627147728,77.24440375439212
137.02527050880389,83.51737827058099,134.29811047995483,8.594167819050393,27.350775633896323,4,28.62627189642328,77.13584431733912
127.99206500661504,78.75331715533066,123.86917097141462,10.57150236541534,44.543037133584775,2,28.633846691113146,77.29746016386538
114.54847923608035,73.65718512596986,111.6211331573819,7.849613382303486,24.831012409485517,3,28.549084554502997,77.21178447546713
103.16137393803103,79.31151856863053,108.77912045871524,8.762357418634446,20.653551912223254,2,28.681363996238268,77.25195399158072
121.00262995212724,74.63203784682409,125.79440398165404,5.5091214807379725,27.069117168820195,3,28.649635127926175,77.24534680493122
130.6395310269637,95.59712117116902,130.609699654578,5.069781495613724,22.07301159119041,5,28.58812337819275,77.17128317657411
124.63460045615622,79.2503279749123,126.94858518006208,8.679977499898213,37.12339665979393,4,28.670415715937377,77.26463852010622
107.63700170599634,61.91626646168118,105.1784892116097,11.225971721281493,26.10987269437005,1,28.679647529854755,77.28286106933312
136.12549757010603,97.61030758102838,136.660223376672,0.2479716110281096,14.110488644903818,4,28.615782644712336,77.2083566210241
121.04370655458744,90.93241391315163,118.09508351013704,6.520298994616103,32.56387115728808,2,28.6680536377018,77.23652950659428
144.39064207481255,106.1543215821698,147.28207040271542,7.050924931391445,17.351853921528214,1,28.649674996176504,77.26164795212856
112.34862200705317,66.86270032697935,113.23897427549944,8.523646398989976,44.21395733717605,5,28.684284962727222,77.17972059772764
109.54336314794966,70.46428622858787,108.11035153311394,8.393078828152316,36.39867324448136,3,28.592136085366324,77.13622003830487
112.17198834397304,104.03741617280612,115.47803310815516,8.509460257919654,28.055167692451867,5,28.627200788291944,77.12507852322743
137.83974471460212,79.07683070733847,136.16436824210984,1.0680929796515584,24.764502300763382,4,28.60779376163782,77.21627113501546
126.374746484475,68.70058602875788,122.27089988049444,4.799470592199101,28.478714266002264,4,28.575568905744564,77.22547947230001
155.87509350186528,73.09088564111345,149.02236499844017,14.127343308864615,55.05380146818146,3,28.52969636187536,77.12619828019952
100.69076286492457,67.18475355439041,104.91878475550178,6.624151573510489,26.9120542047406,3,28.671407751790447,77.18322446694607
116.68143520153832,81.60228306542137,122.0133624235667,7.03700802388728,36.369556503947685,5,28.54604346766677,77.21293272068847
120.06046760543468,49.39029217191552,114.59548034046644,7.851851650665194,35.00251621509802,4,28.662808457827605,77.15693033423348
98.84880987024432,66.51507663383407,107.59576379037875,7.752305134440336,19.51039698895343,2,28.636190920412112,77.13409123102858
90.11005959402574,79.74753574827062,90.9699794084079,8.789985893757287,49.77261405361423,4,28.533247178167265,77.2146665855077
127.5279158808972,62.26775895251512,131.7246330121921,2.620877964454375,24.0861260747348,4,28.621394867638102,77.23333483209322
121.73812259968491,79.40012360789245,115.3189679110373,11.26149530501698,27.419024498524305,2,28.65429716488654,77.29451061749977
115.4613376912992,103.838731514195,120.30206437541216,3.423059054525628,16.34531969507765,3,28.61695312654249,77.17639615201067
120.30566837267806,65.53463763350659,117.50062523291707,8.087333568597627,28.28123583414448,2,28.667233237996776,77.16774705304661
105.22704270691668,62.57175709013184,105.84706559942823,8.994360096573251,42.537082746649446,5,28.602546683877588,77.1335740419609
125.70736540460516,75.67112744427621,130.05214580161936,12.831491631626612,40.24856839068861,2,28.52931049868178,77.29181150278185
124.85608072630784,65.63083539544107,130.33718605680318,7.363007701266876,25.22198470034285,1,28.674673875111303,77.24399933188135
125.61290850166482,80.95651748601324,124.37929806036948,6.714387991032187,38.33763873936255,4,28.59689947337109,77.15038538484771
115.7907067514836,79.71723195683086,115.48009498026698,8.455525184690265,27.80627215796821,2,28.55232504124956,77.16460476574969
127.6922938879048,91.8734083511366,125.4707448131762,4.476152327669529,5.770430563373206,0,28.622282328481305,77.24691933711193
116.44691342093964,75.06457698128774,120.2377411568532,5.228780225247792,23.62364578775215,4,28.643157934503265,77.16926405753146
110.4927897470444,77.20702210496299,109.83222307340937,10.653273767553651,25.659392466958572,0,28.696437006017103,77.25200587472571
150.5306561099998,74.10341159175856,152.6728621600331,2.5129006788199875,9.693830828113455,0,28.623283181815854,77.22907883599106
96.31920968656829,79.1831193537784,99.78184700764308,5.209795283470296,9.839623799368738,2,28.599895212826382,77.162307728201
115.57591868916396,65.9360953653175,112.68185127265274,5.699591986323974,25.653270027926315,0,28.588155521751982,77.2557093036469
104.63023003380265,70.88969920002755,108.37692532638468,12.265556195461915,32.578009053271934,3,28.52681436136464,77.14058356736598
115.36619749634488,41.516035086730255,119.3771523944143,12.392281791319393,46.29998525350851,4,28.533047070729484,77.12630676372586
84.11687738976717,61.22694058001436,83.07693779203626,8.213930645554829,25.21668184011721,0,28.677824258016056,77.24517955677156
141.17087737043985,61.76868082178744,141.87448191632407,8.094431790143625,27.57061826090715,2,28.60886976778941,77.1362811229806
133.52341456695268,92.44757214812762,132.69082607104323,0.5673278039373375,15.309739202966778,1,28.61194458965309,77.2051050954132
105.53248481934372,67.07905142482718,103.54013919657794,7.259041843625562,27.64988762258168,2,28.55460954889536,77.19753635951152
150.73511056060084,86.38550854707051,150.0715090482378,3.059603513166266,23.980079855152987,3,28.595574013901576,77.23019390485014
116.00919573424896,86.29424012591679,115.19731810292276,9.966681687950569,29.92923775060313,1,28.63841177434194,77.12725100084529
133.4591747939514,81.6165460033499,133.16826326164838,3.5907517629631878,20.836588663427083,3,28.59144602371074,77.23134689373477
107.52351139620308,52.86408375481988,106.91951524126172,7.0450659063732015,26.17828645803269,1,28.61487868326057,77.2731321182274
95.76168146009752,81.93499054061047,96.47534061225517,7.405613171943165,26.59623179296445,1,28.642499948084488,77.14822850297116
105.8823471816639,70.73232961421341,112.76617393372187,9.023381049851457,20.77872294819333,1,28.53725176657019,77.23493591836639
132.55953541545642,76.32328416618978,130.2861584254358,9.754568267417271,33.62675668280071,0,28.528454394203493,77.22520951913606
144.08135846956205,76.3991541670519,145.37514102184608,8.50166327832973,47.71501441037938,4,28.69458084880401,77.22315812003703
129.06931923311006,80.87166326117497,130.32971900091744,3.373308050213016,17.851846932611878,3,28.59406327082821,77.23410800483875
140.30859478694856,92.2857877820814,137.59195903618104,1.2805664383954052,11.011984906703146,1,28.60594941950855,77.21733123880264
129.79624766516253,87.35446249030556,130.0394358834634,9.529544467657054,23.78029003550369,0,28.692907762539534,77.18884633442948
112.4912716656056,82.58763792378407,112.78970614909016,12.73782040134092,47.7665809904339,2,28.697238635094813,77.28234558186887
97.30994403711294,74.11731392662925,96.98534124169672,10.63174773978854,40.73229870983774,4,28.558975860461263,77.13109282471744
133.53444925490658,86.42999752953955,134.56574146317277,12.989899004472033,46.27232764730509,2,28.54232510860334,77.1236501763469
132.42685805203428,72.63381187713227,132.98360823873577,9.217475916577628,27.008746313006643,1,28.54106327840795,77.24133565112719
112.5752587179099,101.0,110.59416453493446,9.676641466593532,25.40043466000185,1,28.53660027895993,77.175841402226
144.28091835731578,89.23396859034202,142.16533814551448,11.264160226640168,23.84078524378473,0,28.67561629881114,77.12321984902457
149.80609640569074,99.57423612342932,154.0744575198725,7.230415937588354,33.50040916489156,3,28.669803564241523,77.17075295554072
111.22286150649546,74.2325747603351,112.42416155250494,8.4231095085199,25.061415447887487,1,28.544877612365703,77.2440300404781
127.96523178091468,64.71800602838263,128.0555586592515,7.973063740292481,19.10251490305902,1,28.63756114476291,77.27688006122746
141.51615774573543,70.92953127934898,140.83487994997571,7.5871022871812,34.25188101904708,3,28.65636218989979,77.2642198955545
126.24661933732423,93.22869389355996,131.86162237279078,7.059029115943898,13.4064135353368,0,28.57400408062349,77.15087206780179
135.4433852242703,64.13409537074409,132.87124063107126,8.601790274405516,42.94618843640912,4,28.659142401569387,77.26411823667945
122.45190802222852,76.07341310135581,122.40792989299426,9.823525097534905,27.06689870566016,1,28.702471963554853,77.19353825373229
115.34540883315393,69.41928718100567,111.93636363195272,6.142588494847682,21.967553970688776,2,28.59039826692024,77.25894039606574
96.48909798152611,77.23137447027236,96.6698227547002,9.751247986760244,51.44131635691038,4,28.58529281575172,77.28712915193401
109.3100554609576,50.70895640777,115.5122630578897,6.452912635489999,40.34440666719609,4,28.67850797856517,77.19685186550309
129.97661225617657,80.71485148915312,131.63850724986398,6.967069440791564,28.74100918001609,4,28.658530509047758,77.25501708244617
124.2257654528404,52.211063198258586,118.358065012215,11.09108518179062,28.915198176134925,0,28.54256968085782,77.28167792162027
117.32737990909872,67.19607736815883,117.90526435720984,6.420194770160364,22.5223329468584,2,28.61512676567721,77.2679282205556
128.6530268185721,88.58474378412362,128.39699074131084,8.614620076334786,36.26739166994786,3,28.58201803031179,77.28051001185422
107.89426959688969,62.73098973982549,103.45376078736416,10.75573810142009,28.99551191361439,0,28.59446323953668,77.1208902252253
150.34691775145444,104.88834683978546,150.8855881964107,11.897575582981018,29.40817455303313,0,28.686252962869045,77.13535765554013
108.91607053725764,66.68912519957561,108.7871500854182,10.164647105284985,28.769881362481726,1,28.580874986144984,77.29069055987588
91.09424054362184,49.4248236639567,92.09206179298096,9.151510404081687,43.388348541065135,4,28.695347994559288,77.22299011000429
103.201253907709,72.43107024543895,108.59472728691937,2.6319887139704115,18.197341166099736,4,28.637911345618665,77.19895712838864
136.84060592970798,83.42476156846976,138.4442537149154,4.811601346063298,40.21006345522171,5,28.576898203428392,77.17813375748938
116.94118455353674,72.73634254672639,118.86586485807672,5.642765940552737,22.68391669966429,3,28.646910772245693,77.25412854097024
118.71953140833205,65.14554744653417,118.18698065796453,8.367863704412233,32.49708560054178,3,28.66672220989064,77.26102796341893
113.06353942539528,67.322171799097,111.4449949519302,8.192993812493333,44.48754862920597,5,28.54081122481085,77.20819590760082
100.57967270488798,76.22999118253398,102.81792305425886,8.806477176837577,36.64831511462741,0,28.53465785854241,77.21825884212699
134.26284618651974,92.74304374347102,133.69449787967076,7.695517852557867,28.063620669165964,0,28.603690650828064,77.2788005462842
128.0234431508855,72.57634622320172,127.24592501111688,9.04681756750697,31.249978995831597,2,28.586880205477154,77.13904639585564
102.35419281804704,59.20515389753366,101.67210149562452,8.48586516099291,41.73486325827146,5,28.549953661556703,77.2556365099516
111.85563891223212,82.86412607268787,115.32995912375154,8.705972893744281,31.92949901060049,1,28.634814139341607,77.13757846174911
120.003825872042,88.18409303370004,125.07324338900604,9.2408837764417,26.52872073389521,3,28.53884588008672,77.24384044110595
127.878120976428,56.42681773914552,127.76311713421164,10.66739736119449,31.602281455046,0,28.53667767973315,77.26758651705158
129.35327509723348,84.5906293030684,129.86542612731438,9.878901416429713,25.693689971933622,0,28.65110169871951,77.13382796285873
117.9250607653829,58.42670716663245,113.99892984872848,13.725288179731178,45.74852824459006,1,28.54025331380319,77.29734089497792
138.5209010862303,74.33632596295874,141.53321624557836,3.5667613230322868,14.49429243935712,3,28.59031245672913,77.18559299415735
142.5984054384843,79.56869904812743,140.56005417135808,11.35636468470621,31.455783727931284,4,28.670603412483928,77.28855462654634
118.72778272430013,79.06357935594826,114.7864002537288,11.15941246645823,22.99108792451949,1,28.70066140131177,77.25486890839444
101.01487427761982,62.35965932894717,92.16795453080276,8.693231436812908,42.41395937211503,5,28.591368463892497,77.13459241065186
116.40850988531405,70.55524701516316,115.32821638482348,5.717804148771938,26.254165416540264,3,28.66438085654667,77.21998564914345
107.62398237031032,76.67859990452268,109.69765627171324,7.985508355061659,22.48192554953589,1,28.600278447981974,77.28188566058164
89.38780121333784,53.38872388964653,93.32579106509054,7.660927335994208,34.97028322638794,5,28.54330661991845,77.20771457050006
118.8387294404946,63.57651854629984,120.09156258037848,9.50577903056105,17.381491193660228,1,28.525497959815176,77.20308685069338
124.80275343285784,49.602011255326616,125.50727533679397,12.227305379110916,38.052200607431885,4,28.534294443141462,77.13990891023963
138.80959776891788,80.65183315858567,137.86514613194618,8.170919942070395,36.12616571353955,3,28.54462062691425,77.2363624334056
136.4045719507699,81.91770705209012,138.1568025761714,4.86259435360009,20.14740306620451,2,28.658340639973247,77.22342263296098
134.55312555367382,91.77214080048094,138.63508920632145,9.23347357010488,31.028550708255164,2,28.69719711897843,77.18600725025745
127.60147070957564,75.2580017380291,127.8383137883268,7.165513628817005,16.817923099582842,0,28.57496376492203,77.2748622445147
141.0110147962357,69.28027955337338,142.0324595722573,10.52322124128458,32.509257430102856,4,28.565169420426543,77.29171839685829
101.0752901301943,73.83040488840994,100.00009662611032,13.57550453160332,50.94924287552781,4,28.52631686486068,77.29373605880495
112.72772830226606,68.12571293328804,116.40152801213073,11.948114286906517,29.874509145445927,1,28.530573899328395,77.2800569882266
122.96030870306278,96.06772842615284,117.67938426255046,10.84720617248074,33.1853697312642,3,28.618984417983743,77.29773004740915
148.14981208183008,81.30893232384194,148.29146242392522,8.836922144573007,29.242756598307498,2,28.53677569500823,77.21795060076663
