urgency_mins,late_by_minutes,duration_minutes,distance_km,route_duration_min,num_stops_before,delivery_lat,delivery_lon,eta_10,eta_50,eta_90
128.08259254171284,54.54012037760606,131.49729001117728,8.520980081208245,18.79557822302559,1,28.57824126168717,77.13615108538067,68.83562218803175,75.08684193430494,76.03211635800196
129.64193445053246,88.06151850667646,124.64076739221905,4.222357158089015,16.893574545176634,1,28.64638898806143,77.19911392796286,37.79400833640235,39.04161308522867,41.80844684578998
96.4265558360226,55.67175615539223,94.50137081425385,8.396619053008273,29.88452438725477,1,28.546531605437576,77.20890339552604,37.939562202899765,40.67836465560131,42.843786426144625
112.40997829461782,76.12888150243268,113.85799336231231,12.527093271331523,60.9322922790667,4,28.52989315169033,77.28305347251116,34.97370943334978,36.77008632388474,39.20750407741099
109.29788559248256,73.66235897656038,108.2275963229134,5.863342353706215,31.53302011430932,5,28.57047069772397,77.23896379783058,33.7632636533354,34.096353912143776,37.42076796437228
108.32735925634096,81.12374093106729,107.94560096202076,3.7262672895383058,11.274374050370144,1,28.579261693670755,77.21264825534675,27.63679186167957,27.036900099470262,28.889758996551564
111.131029303381,92.72191362262592,115.7430819641609,6.072366416563424,40.46631248312505,5,28.622044075186075,77.1525997377608,18.49908343475683,20.87972818612517,23.836399521796448
128.75035811521448,87.44538705145067,126.58003459851916,11.628097407338345,55.99316088590623,5,28.69856530413532,77.25931234183435,37.937190835113995,40.8233685158418,42.33587291657798
142.74715278779428,99.75496788711152,141.61174292092036,12.927283648793209,40.346496045382935,1,28.692513501691323,77.28026281248103,39.167924764253314,40.722580499803996,43.12841778703724
119.21316182832145,66.12150990827163,115.02756481411816,8.273149535831589,34.65443848545715,4,28.63172748483099,77.28488578209408,49.06632097249341,51.393027676832006,54.70849213456131
109.8343232431508,73.00319344959402,110.24621274254864,10.187628169435817,21.81613412546865,2,28.539454185529262,77.15336982639374,33.74700270572615,36.54226207421608,39.3676728091483
123.54254647910884,87.45846874896638,108.05647728257657,9.520915111554148,38.63059942283552,3,28.531813124099976,77.17748642076205,26.60751528475249,31.56182952233384,34.007627045176335
111.15952185027004,81.00853306114698,111.93552873128309,4.983049155446864,31.67026955368693,2,28.593541000691992,77.16821333893893,28.390971128089888,30.43491003653654,33.37880772129584
140.2014548905763,68.73860907745531,100.78455052086473,7.595148109571605,39.54690028270289,4,28.674058122723235,77.18366260530722,50.153545685183374,53.357831880266716,61.8640567380308
104.37607690926777,72.06748612368966,111.34785036437276,4.167432575383355,20.57309519715523,2,28.574421991871848,77.21694517048931,32.63367663855241,36.37734268579703,36.53452835665185
125.0597669768103,101.28855464477952,140.65458317890705,9.609007519894597,30.76610271511328,1,28.548672806693137,77.2631792568947,28.316693757641673,31.92688285174635,33.4303864711783
107.45647621461173,61.88727543948406,104.68573798674504,13.400805936373244,31.70953529315723,1,28.53765373077673,77.29573896517958,41.873396592038354,42.68116286693619,45.184829292765485
119.04440508934282,64.10421824985511,95.76116773231116,8.062286623517661,25.174354705985795,4,28.66234268976,77.15446692966437,41.719512767277294,49.17105817386859,50.66140066206452
119.78613565397356,99.95568202497624,115.56367224634528,12.25378428052774,44.126965386838144,3,28.52490931776572,77.26568772458337,16.77769228102366,20.33483484592624,23.616075799930975
139.2953036810749,99.79835061939887,141.44639932197313,6.215550592805803,13.731213098429958,1,28.65019175842412,77.25010608831658,39.057766457714315,40.41399010327923,42.151721405707235
131.43425984231223,69.64093024449215,128.82476363658594,10.714650610183837,34.76566907093377,3,28.66211344691897,77.13256056677923,58.36673840932175,61.12627130348102,61.54899821126285
148.14541748153488,73.01569382065438,134.30489255844012,7.566656927632862,31.39702923304452,1,28.588496760085373,77.14078005613797,67.1545180336562,67.7826239843504,69.89374713593914
122.30244947798626,89.30766710002294,124.5504328169354,7.536244687403866,34.04058760552328,4,28.679693273988303,77.23127764330859,31.48313917346343,32.91713091599359,36.84596878656014
124.85637371429792,91.14315859405016,124.82072120906147,9.326391449145715,18.599804632530613,0,28.58351685978972,77.13025349902183,32.682350774531535,34.1204538445477,37.287753042035156
101.6555852310573,69.5782414119412,104.95615217956032,4.461906598498628,9.222334560987722,0,28.57978493652829,77.17737188855779,32.26094135519031,33.93928655983045,36.12196076757017
125.82809453284293,74.50551847794645,127.84244940425384,5.059507643767741,20.973154300723145,3,28.65511993073564,77.23384732235736,50.445474719467214,51.34590028050384,54.193795949187894
97.37280149128244,84.39260995183713,96.85954660121652,7.444323489308791,31.7351187189548,4,28.682928800730284,77.20357953332919,11.42754497678891,13.776919448695384,16.702415046848838
133.8964119896467,94.59922104197356,132.2699522227912,9.13341781374298,22.77059567623817,0,28.54499850058739,77.2474825834637,37.358787480976574,37.40030839099204,39.47688553538363
145.5863133073708,89.30319385479893,149.49234430200448,5.170565983187688,15.0724370089954,3,28.66065797766261,77.22026634266719,55.35929407287664,58.15123024469983,59.764904651068285
107.36384202538804,80.71438886890542,106.06255426931916,5.19830059444008,20.929058190723467,1,28.66325147642024,77.20798693246682,24.3235041209236,25.236784221088666,28.9764601522701
110.63497156131238,72.28190855215769,105.16907249639478,1.5821289193298704,12.542625802014344,1,28.61816781443884,77.19617309859917,32.976931555680316,35.53620680718248,37.60462157559625
126.76417870841988,82.81520077681367,130.12312483979915,11.31417599751622,31.311242828045607,2,28.527508412669004,77.13856668047013,42.70641683176837,46.02913151522998,47.49802809054673
117.85751186511284,54.379580153026026,120.08050095814023,8.749232895087538,20.87430995326067,4,28.52963486823456,77.23269250413884,61.67319248514225,63.77905945906684,66.82838227906082
106.2768153998613,64.92541140208158,107.07936318602992,3.6527438321871015,37.60061047518621,5,28.58025808608076,77.21086270375753,40.27745489953819,42.80702359270545,44.74174223109131
112.10458646384328,89.3846100015298,115.80100880152423,8.877272311474506,18.66695546301264,0,28.68699693970725,77.16349192125264,22.087201760797456,24.948537341976852,26.409257687771508
116.1806414106807,69.94161855579566,113.64078442767864,5.037976911147235,8.912482510988125,1,28.59805861706976,77.25449733060643,42.65947802080266,45.35095623864006,48.451007968898075
102.14686758337596,75.84500238752025,102.72462356914636,10.338150480323211,21.64664451643501,0,28.565550304354336,77.1322279380192,24.933096453976916,26.4409647336126,27.65906295859765
118.75194767582516,94.343599404419,114.07582874261188,8.319075574408163,26.780624831417587,3,28.576483018962943,77.14817556130146,20.09702125532908,23.391215251473188,24.8645618787842
131.57772843170426,93.1960876161132,129.94413012358828,10.997309170185773,35.142275218325445,0,28.69090339166048,77.26440589804349,35.92891244885213,37.87667111529589,39.83063252289881
159.21755332061446,80.54606187925607,155.35154416140392,8.327412392491203,30.13409364804377,3,28.63778210669684,77.27508885167786,74.77509278101608,76.89710981465844,78.46752514672535
132.48226864002962,95.3436828429822,128.62010746303926,9.27175513068646,38.27411344557685,4,28.668781321247074,77.15276515564382,32.79535529670732,35.31022083361976,38.12204700187679
113.74281958234614,63.12227436438821,122.23489484904498,7.050271162617776,27.05117560760352,2,28.685119123642835,77.21536888817165,50.25640626096791,53.44360069155175,56.827386987891835
114.90082391985894,99.39587118922644,114.79816880198916,10.255881597904628,45.80946407555464,5,28.66905503543316,77.28043771246728,13.270266245936146,15.432440941246442,21.216838821230702
136.94078360086087,68.92829488331908,140.26172100738398,8.382003670085306,39.20549677701917,5,28.581015003839934,77.13885833496333,63.94974177967658,70.01176173387762,72.0119827368579
101.50515150801913,56.53167487003015,103.37735338550684,5.419600074753692,23.57673124508513,1,28.56432614107912,77.1963090567618,44.217217057343525,45.79353363909554,47.754650482039125
140.1208292644174,109.98103312040335,140.5500339366374,9.889559438092387,33.745054359400555,1,28.67060185451184,77.27488734388086,28.345448447055954,29.786960127338332,36.00424672953099
138.53940904020848,72.93737088802901,143.04344590535862,9.006964328411394,18.55597102229837,1,28.52546880895285,77.21025411275194,64.35911306390848,66.96212939488451,70.1320833446328
106.49778278825536,65.21879985714588,110.63614036171708,5.292178504297027,22.46257843181085,3,28.59969721968073,77.15890309829192,41.659003718342184,45.13605070999047,45.68898159593036
126.26714548816344,57.36005060790167,127.7678897729117,8.531982329677788,19.440994114867348,1,28.54537126833267,77.17960330467746,66.60376968947539,68.85579069887085,70.2075190646506
151.9755720350218,94.98233551053988,151.39126363461068,9.772673930352695,34.38124905788288,4,28.694205316703453,77.17736154727915,54.806266005483295,56.10286849820136,58.549227441105145
144.27346531174302,66.19181987476183,149.71287143054423,4.107893461797788,10.647006312800857,0,28.617466515623946,77.24568782697919,72.54586304528613,78.41588421122225,79.9442941160148
123.24017319055372,92.22559877302562,127.40132893203108,9.38796251828094,26.292361271790146,3,28.589006197308155,77.29382950754908,31.242456528167754,32.48069967920984,35.141501892044076
103.48765926916424,64.19302197245793,99.15114825565078,10.890510558155617,43.98729343416744,5,28.697404534729262,77.1640556382436,35.820739682604085,38.13960141418121,39.997954432004555
98.36060578412096,69.30981716767016,96.55862572754256,4.115380275520035,29.730647434447857,5,28.61417325357916,77.17256399255741,27.150770791597395,28.831609045948678,29.88657017770921
136.1706090300949,101.17913019554976,136.99269399872668,10.253547954931726,38.81358474721953,2,28.5751146084899,77.12605013752176,33.73441680078216,34.151790331009245,35.62451506670358
116.64535791746046,65.17678172092997,119.1112420892801,2.06108334598096,11.377612544798588,2,28.634423643265727,77.20971230897888,50.26625452861628,53.919167212832335,54.936788087768356
149.149503308541,88.09872552044872,151.7171835474304,9.787375827135246,49.463304593385416,5,28.53177548803354,77.16957536414154,57.61782292178725,60.9171382959169,62.2389949576364
123.67566735504889,86.89048747812387,123.99254176208468,10.095930416760591,27.58881159057346,2,28.687872372147083,77.16191901646636,35.28324700531192,37.378173609378074,39.58178519554009
138.36396018798877,65.56476465880914,109.60103253550258,7.581816479706036,17.16949359391671,0,28.54996061760461,77.20677117871206,53.35726252672893,56.30032632982822,64.10555400277558
97.34692679324736,46.49503675232934,101.20269386179125,10.82040486814302,24.93505480011232,0,28.701255082651,77.16198431481111,48.97940975013402,52.372590351798344,51.76179461906735
122.50065406438348,74.54119611732249,121.75795633628488,6.181852361076014,35.08675275122198,5,28.644961294335275,77.25631812822047,44.84277799984026,48.423336147871034,50.547939849389245
133.67662178394988,87.93784457300447,132.5102387353381,6.893813034961291,34.0906203264153,5,28.565633700946737,77.2496001662007,44.56667912890841,45.86696956030543,46.820888574427606
131.87656179691942,78.09835943918756,108.50219401823615,3.791404992666352,15.545989206899652,1,28.58996730508657,77.23376321992971,38.694096746475736,41.458453837515776,49.2318063265358
124.83786539987996,60.21443714244127,128.02144101497646,2.679812712591717,6.077072256719679,0,28.638137963630065,77.21479206773193,65.05178865148781,65.85969698792111,66.61814200648197
137.21162988485682,81.61052977629242,142.33233075463053,9.057529012015848,36.84098035763751,1,28.540817283969112,77.26955169412975,56.49131903329139,57.874949448767616,60.24083828417154
100.3855380032942,70.59135109136824,96.34112088915572,7.6505896095946015,42.10056412164136,4,28.581348984705592,77.1533002760743,26.628699714595815,28.552065183364004,29.444592051962132
131.5893778943251,79.04246801446594,126.94010210639117,10.199914427272072,21.68726927779143,0,28.53075253546067,77.22567665176041,48.55444365854702,50.161657046644265,52.979743214767
100.77520028078858,87.50878521792268,97.5132708527103,9.984614072303058,51.897021137475335,4,28.645642700188528,77.12198654477119,11.822734669964344,12.543076341856597,17.390717078577218
116.86669326216246,57.42298941148963,116.89459059012128,5.187736976916256,24.714549059114315,2,28.61653663048215,77.15923571767163,56.456946205794246,58.568708916325015,61.74600679003861
137.72579895521957,55.35624445170157,134.90104112836724,7.081123663767886,34.95469243429689,4,28.640221635088068,77.14963639991113,78.53717384334773,81.17137262865987,83.64886175182598
126.19321122718412,66.6488010188352,93.32707667376027,4.398374137812213,21.42015032675276,2,28.64803831595261,77.18897697934284,44.476808401098594,51.364954843555005,53.580962517180794
115.99103715432592,85.43366283443322,115.66048317568398,11.91495679253998,31.93844172232484,1,28.69284672177723,77.14444153202507,27.678559280732458,29.67288800046802,31.86409194270102
129.10927888329007,77.5146122532598,130.38468975233306,8.382839286607625,34.843450028565485,3,28.58531184527022,77.13913616441748,48.92936619366884,52.13226066897995,53.53297477092478
115.41475433925764,52.15677504733556,120.14187624386646,10.909790232349168,37.66281547715094,4,28.690905695158072,77.27641954192745,62.8361903199409,64.8823618820948,64.8368842052386
110.2246242800474,76.51026546938675,121.58493954324156,5.417661259338166,36.19549170835295,5,28.56993485232066,77.23659686952512,35.831650410994534,40.15578235135705,40.43117202562278
128.73126836963934,73.63831073298884,125.67850821270406,6.718734207511935,35.69770546901239,5,28.67089332211611,77.21845570975826,52.542530917265466,54.54099109456162,57.01443680845453
138.1990224823285,82.9605407656608,137.0476785018843,5.355872922702705,28.05902947250288,3,28.61904639247407,77.1624300708401,53.57672406756292,55.28485625832668,56.71087236671695
113.12111975618365,76.31757474066059,110.91860976444646,11.9729282906952,51.617369722510205,3,28.539853425914384,77.28136996845885,33.21705644176333,35.779082911519126,36.87501024369048
104.91902980350834,79.51939861467712,96.62236829319528,8.031425191195698,22.499401076698906,1,28.68619545782562,77.23331881139985,21.382968394386854,21.950027204672555,26.21238771619395
144.67687379905666,91.69472363910054,137.95685115772565,4.815375336345997,38.545256214120265,5,28.58502688638361,77.18198309668662,46.61280026856662,49.72975680140909,51.29304954545895
101.51261098588552,79.9744327167877,104.58178330712222,8.343131610274844,29.979641016096608,2,28.654615291659898,77.28035133835901,21.18460098574404,23.062574714767816,24.71757222520752
115.41920204280297,59.17293566687574,113.56775891214798,9.888834487719206,17.06050284823213,0,28.6835280081027,77.25913644342204,53.53912609710833,55.92703173975097,56.92772068885082
118.1808344656062,83.07685371025207,123.28081263551292,7.950738373816961,23.16694279252389,1,28.638783602224343,77.13477308776183,34.29419700788047,37.89960336638274,38.558499999937524
101.60496685872776,78.10322661382679,113.1591040738396,10.0466566873717,49.21221562227517,5,28.552721878076387,77.28091193477076,25.894450630147897,29.71206707806049,30.958405616730563
117.12204586089592,59.71357258263384,109.57326874475066,10.823633511084871,21.872197924236936,3,28.632905049887608,77.11951573598137,51.87338295378033,54.34351768281553,57.79534855807905
111.662728508952,76.0113863461081,111.29649183614384,8.97831799367915,30.36938105630827,0,28.541691932152062,77.23812300839373,32.8718945810244,35.87226079824965,37.227742037843754
111.90755916902565,81.80642855833005,113.4464680161344,11.672267750707691,29.34535190468512,0,28.52464126414349,77.14745522557286,29.01068095456744,30.25929120344202,32.61807139682111
118.96232591435664,77.97974571592731,121.55843295411157,3.857270265521306,16.151207972467603,2,28.622882888377344,77.2433025792914,40.226400033448854,41.88669366183359,43.09403042087955
107.68182667126275,73.56907049394735,138.66716396910397,6.331695964913163,18.42873198085525,3,28.642223500068194,77.15960024982753,39.45095107685956,41.91658989674511,52.542619587019836
119.4111580568266,95.1271109358408,105.64279256803007,6.923522584381743,29.85766535461725,1,28.652217779239308,77.16160377080178,18.352844700013467,20.28702984322935,26.78649612150183
126.86061912901324,62.71224804638618,96.1139705924502,6.417976973570174,27.53940377898901,2,28.582569261350184,77.25337443308354,48.43501426931957,53.87108234604701,60.465996504980914
146.08753199078302,96.37222957883084,144.77649886526737,7.426631078248772,34.18041948397571,1,28.64082365975333,77.27257987360665,47.65380560676089,49.6590753368368,50.61832220596382
125.7764298730256,108.5938560764952,126.63565469906943,3.1627729690802013,20.24061673063993,4,28.641339333725742,77.22095962591196,15.475131600128751,18.673677796950887,24.346211960999156
132.3139372540975,91.13256937724609,133.07193047533886,8.617104088063346,37.452598577662044,3,28.54067498951779,77.18609710932321,39.74077319443708,41.806943718019944,43.60836566312144
119.0851383249832,80.69884895029486,119.07808113673704,6.791042783965833,37.72607722588674,5,28.571624235407985,77.16253635402036,36.20296711462774,38.8005533585838,41.723275163027644
120.3987325905031,60.683789437573566,123.65408141154742,9.069192653197002,35.517594589837714,3,28.700358748038667,77.18978292786709,58.76230000875755,59.783114068900964,61.956614984023894
115.5953378306256,74.96180482390561,119.98245529961125,8.39308609648184,28.4563892137917,2,28.68444283846844,77.23248797946307,40.233155480499626,44.99351936625805,45.15945269758678
116.57377249181442,54.49226328833194,117.98373768375994,5.837131442542628,25.77025740050288,5,28.667169927462457,77.2095368614776,59.512190033485766,62.2204763947471,63.73418426716557
133.61302441293958,64.17355884852621,133.5304238471603,1.5737546960014093,11.333775985219386,1,28.62773919990368,77.20787413272166,65.99294209255949,69.3305775519768,70.27302190104614
109.21111159962564,66.84339018809766,108.82694905337038,7.212347314429339,13.841505720266628,0,28.55840448761147,77.24929837982934,40.79218061369333,42.29773744294141,44.003132131439045
118.973421060651,68.2858859274249,113.75005048343914,10.735036317890565,34.19064800813826,2,28.574970936171376,77.12291460645748,46.28740908494486,47.90163219690272,51.20855248241908
109.95049985801168,83.24033483656612,113.81863346181622,6.613747238348738,22.47125596765729,3,28.640487191004123,77.1502602866986,25.343759812355028,28.300108013847687,31.161189352155507
146.34453722060684,63.04484026478477,150.6671756165205,12.126459896016913,48.05951537271713,5,28.69365742306414,77.29204051868871,72.16621784456115,82.10987352725611,87.8775390939653
113.51417153782543,88.5469372739737,113.19265498234832,8.584453766592578,36.35804698119834,3,28.688195646852865,77.1853631790474,24.91007142192725,25.227888315300824,26.21731831634835
138.48363682991942,65.9860284453195,136.0036562480134,14.056085605271456,44.49763731601596,0,28.52729628301653,77.28652412200091,66.33342852036525,69.58225588899242,72.26538601469784
103.569650737097,72.0092553139614,105.56624318179644,9.810437573954887,24.987076068430408,1,28.600259281372622,77.29227812872197,30.229609298849148,33.10740604310174,33.63770348778224
121.15438500853558,74.06571453099865,122.5037907830759,12.277464633735988,31.81116184028597,3,28.697728559553973,77.27246550093146,44.74917784376629,46.68116772474771,50.051478111986256
93.8341540666863,54.047721870950106,92.07203971900444,5.043721641352311,13.448401848052672,2,28.577958992149767,77.18823328834439,37.00983242777491,38.07437077973995,40.53301896092132
128.20566427162174,100.95268162565344,121.42526619664336,9.346721525781106,39.078445209783496,1,28.67667260057921,77.176249381437,21.21880434283461,23.347258463494857,28.866957886379264
132.08317813511687,91.83148864801386,128.20341737749231,6.723953132165854,16.812637577024184,1,28.554065994682244,77.21787323463371,37.04076750690695,39.642836221130324,40.81589878361594
107.84080184625972,72.5017431745618,103.42451338955765,10.23895164125607,46.128421839235,3,28.69253627147728,77.24440375439212,28.971031679974562,32.47683059461466,34.15312437128535
137.02527050880389,83.51737827058099,134.29811047995483,8.594167819050393,27.350775633896323,4,28.62627189642328,77.13584431733912,49.97646679350757,52.646916493785234,54.21188729075388
127.99206500661504,78.75331715533066,123.86917097141462,10.57150236541534,44.543037133584775,2,28.633846691113146,77.29746016386538,45.74172736596035,47.757960603618336,50.5868614623787
114.54847923608035,73.65718512596986,111.6211331573819,7.849613382303486,24.83101240948552,3,28.549084554503,77.21178447546713,37.55690794921673,41.28827097691109,41.70825895315224
103.16137393803103,79.31151856863053,108.77912045871524,8.762357418634446,20.653551912223254,2,28.681363996238268,77.25195399158072,23.522604161049337,26.669520412748486,28.641948452697655
121.00262995212724,74.63203784682409,125.79440398165404,5.5091214807379725,27.069117168820195,3,28.64963512792617,77.24534680493122,45.97824653995288,47.38646679852899,50.57081270772669
130.6395310269637,95.59712117116902,130.609699654578,5.069781495613724,22.07301159119041,5,28.58812337819275,77.17128317657411,33.58724279995227,34.61723893184846,37.453571485630164
124.63460045615622,79.2503279749123,126.94858518006208,8.679977499898213,37.12339665979393,4,28.670415715937377,77.26463852010622,43.03775998716864,46.14143679263267,48.06055499475175
107.63700170599634,61.91626646168118,105.1784892116097,11.225971721281493,26.10987269437005,1,28.679647529854755,77.28286106933312,42.91699805993481,43.62253113257157,45.593273782503914
136.12549757010603,97.61030758102838,136.660223376672,0.2479716110281096,14.110488644903818,4,28.615782644712336,77.2083566210241,37.2803751686096,38.727712259520594,40.10169332060775
121.04370655458744,90.93241391315163,118.09508351013704,6.520298994616103,32.56387115728808,2,28.6680536377018,77.23652950659428,28.444871488748195,29.64734885348625,31.176998344163366
144.39064207481255,106.1543215821698,147.28207040271542,7.050924931391445,17.351853921528214,1,28.649674996176504,77.26164795212856,37.64317499527173,38.45842232881148,41.3827332321111
112.34862200705317,66.86270032697935,113.23897427549944,8.523646398989976,44.21395733717605,5,28.684284962727222,77.17972059772764,43.61471766528233,46.030091853879185,47.396895082044416
109.54336314794966,70.46428622858787,108.11035153311394,8.393078828152316,36.39867324448136,3,28.592136085366324,77.13622003830487,37.45120691987792,38.6488132462586,40.041836126821075
112.17198834397304,104.03741617280612,115.47803310815516,8.509460257919654,28.055167692451867,5,28.627200788291944,77.12507852322743,9.983847247319448,11.661433236856709,19.409283654407233
137.83974471460212,79.07683070733847,136.16436824210984,1.0680929796515584,24.764502300763382,4,28.60779376163782,77.21627113501546,55.522639785781024,57.869729695372165,59.913559795745684
126.374746484475,68.70058602875788,122.27089988049444,4.799470592199101,28.478714266002264,4,28.575568905744564,77.22547947230001,54.84290027110127,56.09911465721735,57.24602839489934
155.87509350186528,73.09088564111345,149.02236499844017,14.127343308864615,55.05380146818146,3,28.52969636187536,77.12619828019952,80.93506442535448,76.94419179241669,81.87160494414596
100.69076286492457,67.18475355439041,104.91878475550178,6.624151573510489,26.9120542047406,3,28.671407751790447,77.18322446694607,32.78787716825312,36.20772941083016,37.02912468468039
116.68143520153832,81.60228306542137,122.0133624235667,7.03700802388728,36.369556503947685,5,28.54604346766677,77.21293272068847,34.64937072875366,38.75012076610433,38.75103230391251
120.06046760543468,49.39029217191552,114.59548034046644,7.851851650665194,35.00251621509802,4,28.662808457827605,77.15693033423348,64.51141175581012,67.66375515496381,71.28218182748103
98.84880987024432,66.51507663383407,107.59576379037875,7.752305134440336,19.51039698895343,2,28.636190920412112,77.13409123102858,33.01492922243136,35.96603653469144,40.42710513288855
90.11005959402574,79.74753574827062,90.9699794084079,8.789985893757287,49.77261405361423,4,28.533247178167265,77.2146665855077,10.263628169795778,13.575592677526355,16.64406043754665
127.5279158808972,62.26775895251512,131.7246330121921,2.620877964454375,24.0861260747348,4,28.621394867638102,77.23333483209322,64.52589432136892,67.4058760549563,69.55463976605792
121.73812259968491,79.40012360789245,115.3189679110373,11.26149530501698,27.419024498524305,2,28.65429716488654,77.29451061749977,36.57231033219099,39.6137751164704,42.03770411280969
115.4613376912992,103.838731514195,120.30206437541216,3.423059054525628,16.34531969507765,3,28.61695312654249,77.17639615201067,11.35182139630224,14.521773091926661,19.677573978489374
120.30566837267806,65.53463763350659,117.50062523291707,8.087333568597627,28.28123583414448,2,28.667233237996776,77.16774705304661,51.46947779710489,52.43228964481609,55.930146857836476
105.22704270691668,62.57175709013184,105.84706559942823,8.994360096573251,42.537082746649446,5,28.602546683877588,77.1335740419609,41.05043329591867,42.97566505270899,44.15919459024642
125.70736540460516,75.67112744427621,130.05214580161936,12.831491631626612,40.24856839068861,2,28.52931049868178,77.29181150278185,49.397640510958894,50.25620924153058,52.88982424664485
124.85608072630784,65.63083539544107,130.33718605680318,7.363007701266876,25.22198470034285,1,28.674673875111303,77.24399933188135,59.88933787940444,61.56842942187644,62.880605190864735
125.61290850166482,80.95651748601324,124.37929806036948,6.714387991032187,38.33763873936255,4,28.59689947337109,77.15038538484771,41.87174260966075,44.00957219284748,46.11224096571744
115.7907067514836,79.71723195683086,115.48009498026698,8.455525184690265,27.80627215796821,2,28.55232504124956,77.16460476574969,34.57997725558185,35.735713088074526,37.66456531521726
127.6922938879048,91.8734083511366,125.4707448131762,4.476152327669529,5.770430563373206,0,28.622282328481305,77.24691933711193,33.41185286700728,35.65584017596631,39.02424074355738
116.44691342093964,75.06457698128774,120.2377411568532,5.228780225247792,23.62364578775215,4,28.643157934503265,77.16926405753146,40.3791385288263,43.08389906642288,44.5062582453608
110.4927897470444,77.20702210496299,109.83222307340937,10.653273767553651,25.65939246695857,0,28.696437006017103,77.25200587472571,30.995883895354265,31.817623113363535,34.956030970577835
150.5306561099998,74.10341159175856,152.6728621600331,2.5129006788199875,9.693830828113455,0,28.623283181815854,77.22907883599106,72.4568200036163,77.87947728469031,79.65145760240618
96.31920968656829,79.1831193537784,99.78184700764308,5.209795283470296,9.839623799368738,2,28.599895212826382,77.162307728201,16.059623668798395,18.87863089928504,21.473954454430608
115.57591868916396,65.9360953653175,112.68185127265274,5.699591986323974,25.653270027926315,0,28.588155521751982,77.2557093036469,46.3374370033391,46.79076139703281,50.459524071466774
104.63023003380265,70.88969920002755,108.37692532638468,12.265556195461915,32.578009053271934,3,28.52681436136464,77.14058356736598,33.04697733977635,34.846581817196736,36.14306616166433
115.36619749634488,41.516035086730255,119.3771523944143,12.392281791319393,46.29998525350851,4,28.533047070729484,77.12630676372586,68.02532879488245,75.26332427799457,77.11368086517666
84.11687738976717,61.22694058001436,83.07693779203626,8.213930645554829,25.21668184011721,0,28.677824258016056,77.24517955677156,21.010350959120974,23.49599505154244,25.09745636499042
